# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,target_agent_return,target_solved_rate,sps
0,1784033547.4495997,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,32768,392,408,1,-110.0657,0.5995634138584137,-0.0008124890824547038,5.687739965319634,0,0.0,0.0,0.0,,,0.38518061785516094,0,0,0.0,-102.20619,-102.20619201660156,0.0,1826.7846004002452
1,1784033644.5602205,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,196608,2318,2414,6,-104.5874,0.12251780098304152,-0.0016398421925259755,5.656718897819519,0,0.0,0.0,0.0,,,0.48499867636796345,0,0,0.0,-105.35344,-105.35343933105469,0.0,1687.1485028393552
2,1784033729.858434,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,360448,3891,4067,11,-112.11006,0.08415732337161899,-0.006192231568275019,5.582780441641807,0,0.0,0.0,0.0,,,0.43156852358639686,0,0,0.0,-118.47306,-118.47306060791016,0.0,1920.790030337179
3,1784033794.741942,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,524288,4174,4430,16,-129.97499,0.019136904343031346,-0.003921031559002586,5.512867668271065,0,0.0,0.0,0.0,,,0.38495393283475704,0,0,0.0,-139.48344,-139.4834442138672,0.0,2525.142500893933
4,1784033854.9713645,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,688128,4284,4620,21,-128.96594,0.014075196333578788,-0.0032865119574125856,5.371282723546028,0,0.0,0.0,0.0,,,0.41433147859194436,0,0,0.0,-125.90389,-125.90389251708984,0.0,2720.2647174197245
5,1784033914.1581588,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,851968,4380,4796,26,-127.2653,0.008209041974623688,-0.0030213909005396998,5.19011256992817,0,0.0,0.0,0.0,,,0.41674868095203854,0,0,0.0,-128.5133,-128.5133056640625,0.0,2768.1850129095947
6,1784033973.226915,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1015808,4473,4969,31,-132.68927,0.004597117715456988,-0.002250511638703756,5.019864934682846,0,0.0,0.0,0.0,,,0.47462993723769936,0,0,0.0,-127.232376,-127.23237609863281,0.0,2773.7160945585474
7,1784034037.7824652,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1179648,4566,5142,36,-135.683,0.010239805022138171,-0.001794581588183064,4.864753547310829,0,0.0,0.0,0.0,,,0.4618625839594164,0,0,0.0,-120.62465,-120.62464904785156,0.0,2537.9694484044776
8,1784034097.446893,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1343488,4648,5304,41,-125.49951,0.005098646950500552,-0.0025423082464840264,4.6138228058815,0,0.0,0.0,0.0,,,0.5247525358535322,0,0,0.0,-116.49487,-116.494873046875,0.0,2746.02487436931
9,1784034158.9668152,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1507328,4730,5466,46,-118.21706,0.009733076422708108,-0.0020452635653782636,4.383827486634255,0,0.0,0.0,0.0,,,0.586830818777891,0,0,0.0,-114.09863,-114.0986328125,0.0,2663.2029652805545
10,1784034221.1678367,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1671168,4812,5628,51,-109.500046,0.003624485991167603,-0.003405278519494459,4.146447160840035,0,0.0,0.0,0.0,,,0.6053396593573557,0,0,0.0,-109.6458,-109.64579772949219,0.0,2634.0395289531775
11,1784034281.821934,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1835008,4893,5789,56,-107.33525,0.005482216506788973,-0.0015367078085546382,3.910579304397106,0,0.0,0.0,0.0,,,0.6541761421984417,0,0,0.0,-110.03899,-110.03898620605469,0.0,2701.2188398297526
12,1784034346.111118,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,1998848,4979,5955,61,-103.89626,0.004007633158471436,-0.0006046254275133833,3.698994207382202,0,0.0,0.0,0.0,,,0.718796000006626,0,0,0.0,-99.842026,-99.84202575683594,0.0,2548.4856531427995
13,1784034408.562839,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2162688,5063,6119,66,-107.216225,0.01058850574772805,-0.0009731048776302487,3.488173970580101,0,0.0,0.0,0.0,,,0.7150637413796728,0,0,0.0,-98.662315,-98.66231536865234,0.0,2623.4656805916893
14,1784034472.7827046,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2326528,5144,6280,71,-100.176926,0.006824525728006847,-0.0006498174552689306,3.3086611539125443,0,0.0,0.0,0.0,,,0.7671734353426964,0,0,0.0,-96.957634,-96.95763397216797,0.0,2551.235313510855
15,1784034532.3548667,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2490368,5229,6445,76,-98.555534,0.005933041241951287,-0.0007864037339459174,3.105419373512268,0,0.0,0.0,0.0,,,0.8311095056887716,0,0,0.0,-89.037605,-89.03760528564453,0.0,2750.278001633679
16,1784034595.1930118,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2654208,5311,6607,81,-89.978134,0.0066912649650475945,-0.0008501372998580336,2.859512622654438,0,0.0,0.0,0.0,,,0.8081678513630587,0,0,0.0,-91.36128,-91.36128234863281,0.0,2607.3338227558206
17,1784034653.3216598,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2818048,5393,6769,86,-100.19832,0.007262328163778875,-0.0015266828719177282,2.638435785472393,0,0.0,0.0,0.0,,,0.9376932971049399,0,0,0.0,-85.12976,-85.1297607421875,0.0,2818.575957271004
18,1784034706.0043666,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,2981888,5473,6929,91,-85.38316,0.003603400615975261,-0.001461520190059673,2.4035332590341567,0,0.0,0.0,0.0,,,1.1040299467103492,0,0,0.0,-93.114006,-93.11400604248047,0.0,3109.938892795066
19,1784034760.2588773,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3145728,5553,7089,96,-78.69255,0.003459600470523583,-0.0024314810274518096,2.1315914005041123,0,0.0,0.0,0.0,,,1.0833290908661204,0,0,0.0,-82.26557,-82.26557159423828,0.0,3019.840816595443
20,1784034811.8429806,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3309568,5633,7249,101,-72.955025,0.003956333630048903,-0.0017145150894066318,1.8868340097367764,0,0.0,0.0,0.0,,,1.1436012035237302,0,0,0.0,-87.23534,-87.23533630371094,0.0,3176.174112495784
21,1784034873.216623,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3473408,5714,7410,106,-79.12804,0.0057524429241311735,-0.0009059074873221107,1.613792785257101,0,0.0,0.0,0.0,,,1.1121951122327631,0,0,0.0,-73.344444,-73.34444427490234,0.0,2669.548639565908
22,1784034935.9309287,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3637248,5797,7573,111,-64.96317,0.0026962243631714956,-0.002752406703075394,1.4315892539918422,0,0.0,0.0,0.0,,,1.3108674066485722,0,0,0.0,-76.07147,-76.07147216796875,0.0,2612.48167213961
23,1784034998.5397043,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3801088,5878,7734,116,-76.096436,0.011115969736420084,-0.0012950102172908373,1.161998874694109,0,0.0,0.0,0.0,,,1.0122886062052854,0,0,0.0,-56.84678,-56.846778869628906,0.0,2616.8860075877856
24,1784035060.7305264,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,3964928,5959,7895,121,-69.37512,0.006288089854206191,-0.0010039539061835966,0.9650808732956648,0,0.0,0.0,0.0,,,1.0144842553172306,0,0,0.0,-60.63208,-60.632080078125,0.0,2634.4717678400975
25,1784035119.8451638,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4128768,6039,8055,126,-57.413475,0.004122535054193577,-0.001043283604667522,0.7931625183671713,0,0.0,0.0,0.0,,,1.2029627766961426,0,0,0.0,-68.874855,-68.8748550415039,0.0,2771.564518641434
26,1784035182.6131058,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4292608,6122,8218,131,-54.011616,0.004384765401482582,0.00012261302035767584,0.6763823188841342,0,0.0,0.0,0.0,,,1.7592727416251381,0,0,0.0,-50.966606,-50.96660614013672,0.0,2610.249503082693
27,1784035243.171663,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4456448,6205,8381,136,-61.704113,0.008121572043455672,0.000644700910197571,0.5500215530395508,0,0.0,0.0,0.0,,,1.3674660437033193,0,0,0.0,-52.760033,-52.760032653808594,0.0,2705.48206634489
28,1784035304.3199399,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4620288,6288,8544,141,-58.77594,0.013526056562841404,0.0011394988076062873,0.3584949880838394,0,0.0,0.0,0.0,,,1.355979256794795,0,0,0.0,-77.4171,-77.41709899902344,0.0,2679.388181703879
29,1784035358.9271502,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4784128,6382,8718,146,-69.856125,0.013463419742765836,-0.0023100003556464797,0.3183668710291386,0,0.0,0.0,0.0,,,1.2430215558503654,0,0,0.0,-71.11039,-71.11038970947266,0.0,3000.3353476833686
30,1784035418.7950723,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,4947968,6485,8901,151,-66.09831,0.023833157983608542,-0.0005267798318527639,0.2595561884343624,0,0.0,0.0,0.0,,,1.587924397099346,0,0,0.0,-90.31972,-90.31971740722656,0.0,2736.6912622640216
31,1784035478.9946218,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5111808,6597,9093,156,-84.33345,0.024228609749116004,0.0002145127175026573,0.18464431464672088,0,0.0,0.0,0.0,,,1.5815018273553836,0,0,0.0,-73.331955,-73.33195495605469,0.0,2721.614292056274
32,1784035537.2215028,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5275648,6693,9269,161,-61.221455,0.011233629490016028,0.00013522959634428843,0.12041783109307289,0,0.0,0.0,0.0,,,1.5756382353407588,0,0,0.0,-57.242126,-57.24212646484375,0.0,2813.8213430176766
33,1784035592.705975,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5439488,6790,9446,166,-69.81723,0.029148007644107566,0.001269440924806986,0.01985121741890907,0,0.0,0.0,0.0,,,1.695048630088261,0,0,0.0,-66.81734,-66.81733703613281,0.0,2952.8979318122783
34,1784035652.1854897,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5603328,6882,9618,171,-57.736763,0.016566491618868896,-0.001554608778678812,-0.08361393809318543,0,0.0,0.0,0.0,,,1.5149226422224669,0,0,0.0,-68.28032,-68.28031921386719,0.0,2754.56192124525
35,1784035710.4051037,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5767168,6979,9795,176,-72.112144,0.017709142511012032,0.00017879176593851298,-0.15934612452983857,0,0.0,0.0,0.0,,,1.6449511222276747,0,0,0.0,-80.870674,-80.87067413330078,0.0,2814.1716792397824
36,1784035768.5752165,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,5931008,7066,9962,181,-47.819397,0.010325467863003724,-0.00045218063896754754,-0.26091457456350325,0,0.0,0.0,0.0,,,1.7904670486397252,0,0,0.0,-62.50368,-62.50368118286133,0.0,2816.566843434728
37,1784035827.6932173,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6094848,7154,10130,186,-51.42052,0.009629892473458312,0.00015882275765761734,-0.38882463052868843,0,0.0,0.0,0.0,,,1.809240735508446,0,0,0.0,-54.204247,-54.204246520996094,0.0,2771.4060376168068
38,1784035887.5285013,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6258688,7242,10298,191,-60.92047,0.010614460232318379,0.002012941580323968,-0.5021110124886036,0,0.0,0.0,0.0,,,1.9985117594923185,0,0,0.0,-53.82514,-53.82514190673828,0.0,2738.184915031905
39,1784035949.9769988,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6422528,7333,10469,196,-49.127464,0.015962445898912846,0.00010984934633597731,-0.5713614001870155,0,0.0,0.0,0.0,,,1.775791208683471,0,0,0.0,-89.95218,-89.95217895507812,0.0,2623.601914441017
40,1784036015.5263774,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6586368,7418,10634,201,-74.9079,0.016899296836345456,-0.0010063425623229704,-0.6925031468272209,0,0.0,0.0,0.0,,,1.5474316930726144,0,0,0.0,-35.11257,-35.112571716308594,0.0,2499.4904173638092
41,1784036073.6438599,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6750208,7512,10808,206,-55.632763,0.02238235958502628,-0.0010259634407702833,-0.7404875174164772,0,0.0,0.0,0.0,,,1.7333594727963884,0,0,0.0,-62.270195,-62.27019500732422,0.0,2819.1190290267805
42,1784036131.9192858,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,6914048,7605,10981,211,-59.357227,0.01237663942592917,0.0005239515929133631,-0.8363996863365173,0,0.0,0.0,0.0,,,1.9537714763873488,0,0,0.0,-37.099598,-37.0995979309082,0.0,2811.4728407671805
43,1784036191.5903294,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7077888,7694,11150,216,-52.447105,0.016164726571878417,-0.00017997340837609953,-0.9138912782073021,0,0.0,0.0,0.0,,,1.893522438041506,0,0,0.0,-74.65477,-74.65476989746094,0.0,2745.7216336658025
44,1784036250.879208,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7241728,7781,11317,221,-35.309284,0.007715359520807397,-0.0003791601877310313,-0.975217018276453,0,0.0,0.0,0.0,,,1.8324911154279022,0,0,0.0,-48.06539,-48.065391540527344,0.0,2763.4182128275534
45,1784036308.0467558,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7405568,7874,11490,226,-59.609924,0.02311718459241092,0.0006341176253044978,-1.003417330980301,0,0.0,0.0,0.0,,,2.0762667099706564,0,0,0.0,-86.71652,-86.71652221679688,0.0,2865.9611219861736
46,1784036385.1303656,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7569408,7968,11664,231,-46.76469,0.015428665999206715,0.00028217484796186907,-1.0510841317474842,0,0.0,0.0,0.0,,,1.918026251395395,0,0,0.0,-74.34071,-74.34071350097656,0.0,2125.484716891003
47,1784036469.6621232,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7733248,8070,11846,236,-69.37266,0.02602778086438775,-0.0005180831038160249,-1.0983962304890156,0,0.0,0.0,0.0,,,1.8332679314682268,0,0,0.0,-38.62519,-38.62519073486328,0.0,1938.2064059785284
48,1784036538.7535477,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,7897088,8162,12018,241,-39.162197,0.0065033383914851585,0.001318304578308016,-1.1342564202845096,0,0.0,0.0,0.0,,,2.269653333951838,0,0,0.0,-42.144653,-42.1446533203125,0.0,2371.3507760111315
49,1784036597.035826,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8060928,8258,12194,246,-70.91909,0.018741724506253377,0.0015998216054867952,-1.2191629737615586,0,0.0,0.0,0.0,,,2.2118355877606923,0,0,0.0,-96.34127,-96.34127044677734,0.0,2811.1454464923895
50,1784036654.999025,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8224768,8350,12366,251,-47.704453,0.012101657467428594,0.000743265578057617,-1.2791567124426364,0,0.0,0.0,0.0,,,2.3348047123583053,0,0,0.0,-35.75203,-35.75202941894531,0.0,2826.6223980496284
51,1784036712.7458296,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8388608,8439,12535,256,-55.16343,0.010395668973797002,0.0008122654107864946,-1.3296600423753262,0,0.0,0.0,0.0,,,2.25047858663033,0,0,0.0,-71.82786,-71.8278579711914,0.0,2837.2128071882294
52,1784036774.3043282,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8552448,8532,12708,261,-59.79883,0.024325276858871803,0.002337981481832685,-1.4297047853469849,0,0.0,0.0,0.0,,,2.591816217057853,0,0,0.0,-25.37334,-25.373340606689453,0.0,2661.5326106999537
53,1784036831.564493,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8716288,8618,12874,266,-28.37005,0.006383945477136876,0.002613778505474329,-1.4425652645528317,0,0.0,0.0,0.0,,,2.6119687152059363,0,0,0.0,-52.366158,-52.36615753173828,0.0,2861.326298424591
54,1784036891.6939423,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,8880128,8705,13041,271,-33.40033,0.005909326844266616,0.0015035026735858992,-1.5232664965093137,0,0.0,0.0,0.0,,,2.24290530463756,0,0,0.0,-52.509224,-52.50922393798828,0.0,2724.788254361868
55,1784036949.0490894,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9043968,8794,13210,276,-65.96991,0.011101209133630618,0.001703417085809633,-1.611066135764122,0,0.0,0.0,0.0,,,2.4964158542912687,0,0,0.0,-36.40976,-36.409759521484375,0.0,2856.586833835887
56,1784037008.3832672,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9207808,8885,13381,281,-32.678326,0.009609117565560155,0.00043224290129728615,-1.6996745832264424,0,0.0,0.0,0.0,,,2.1807816134050113,0,0,0.0,-36.45176,-36.451759338378906,0.0,2761.3086846655897
57,1784037068.5657156,,8.0,,6.0,,10.0,,1.0,,4.0,,2.0,,5.0,,8.0,0.0,0.0,0.0,0.0,9371648,8972,13548,286,-35.753017,0.007560502893466037,0.0004931084258714691,-1.7795242331922054,0,0.0,0.0,0.0,,,2.4829335358476214,0,0,0.0,-54.510536,-54.510536193847656,0.0,2722.389507712617
