# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps
0,1783276140.9579244,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.234720267355442,,5.036063221283257,,6.891127495095134,,1.9214782300405204,,2.7444642948685214,-6.588136672973633,-0.014012772153364494,3.3759177029132843,1.4216449595987797,32768,646,16,1,-105.14044,0.5696577532216907,-0.0020802566694328563,5.669967633485794,-107.84031,0.5871863145381212,-0.0023449945845641198,5.67705570757389,,,0.95,0.95,0.4239059315534329,0.3846494600819989,4.16935333996122,0.0,-106.65409,965.5089523764424
1,1783276454.452213,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.546330338343978,,4.957206841732841,,7.238557979930192,,2.055274627113249,,2.8967506519984454,-0.3317602574825287,-0.005536555137950927,0.019762308642384596,1.427904050797224,360448,2619,176,11,-143.48909,0.0208189895900432,-0.003873309213668108,5.591973149776459,-137.9855,0.04203573561972007,-0.0031890673519228583,5.644419020414352,,,0.95,0.95,0.26833190287385483,0.2420810672527865,0.7844778645718301,0.0,-157.39365,1045.250256623694
2,1783276757.4431329,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.657494225539267,,5.356975667178631,,7.854493499617092,,2.278758089058101,,3.074048604350537,-0.3711230158805847,-0.0046668492432218045,0.036550859673297964,1.427433341741562,688128,3270,336,21,-146.15488,0.014826644887216389,-0.0015542417779215612,5.423925301432609,-131.68147,0.01253815945237875,-0.002406882183277048,5.451728251576424,,,0.95,0.95,0.2622643961949967,0.2839844874602771,1.2454706332847754,0.0,-131.46622,1081.4847840095897
3,1783277081.6324825,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.911955359391868,,4.369655636139214,,6.84625605866313,,1.8393423422967317,,2.6056467719754437,-0.37494635581970215,-0.000664593928377144,0.0706523226108402,1.4202695339918137,1015808,3694,496,31,-138.23907,0.02209992036805488,-0.0012815769645385445,5.100726282596588,-129.00426,0.0051162669304176235,-0.0023689813911914825,4.954533472657204,,,0.95,0.95,0.30158019225969374,0.32278836841626146,1.364694242850827,0.0,-145.53043,1010.7672438210648
4,1783277401.4549975,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.240274518728256,,5.168461142573506,,7.034129516221583,,2.0110912167019706,,2.7687427820346784,-0.25754314661026,-0.0010465001323609613,0.005850242145243101,1.4048308581113815,1343488,4050,656,41,-132.96008,0.01055692418885883,-0.0011365222482709215,4.674874237179756,-131.90881,0.007664174522506073,-0.003194984659785405,4.586557850241661,,,0.95,0.95,0.320876449366086,0.35916198331286686,0.7899105160293054,0.0,-136.81601,1024.568152229344
5,1783277704.3606722,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.160320404742379,,4.641511879162863,,6.774005023762584,,1.822767390171066,,2.617986229714006,-0.16050104796886444,-0.008263388677733019,0.16810482094297186,1.4014616385102272,1671168,4373,816,51,-112.85807,0.006126336187298876,-0.0014895828411681578,4.220304834842682,-111.90505,0.00674943392368732,-0.0017285848007304594,4.053318431973457,,,0.95,0.95,0.45124955176490084,0.4146651616368125,2.021676303589436,0.0,-113.96611,1081.7889194372106
6,1783278011.0428536,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.6490815880242735,,5.189816865553439,,7.831634067930281,,2.2942542897653766,,3.0977724879048765,-0.06991385668516159,-0.00024094121818052372,0.006347695602016756,1.4080245234072208,1998848,4699,976,61,-102.896645,0.005086501037294511,-0.0019209880934795364,3.7380471721291544,-99.310036,0.005825088526762556,-0.001305466386838816,3.578160098195076,,,0.95,0.95,0.51891387720108,0.5374881744004621,0.5712757538745771,0.0,-105.97681,1068.4676520715927
7,1783278319.0019345,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.733672296220902,,4.146138105541468,,6.746779410750605,,1.6666702641232405,,2.413569531403482,-0.028490614145994186,-0.008943621236539911,0.025465228827670217,1.4131039753556252,2326528,5022,1136,71,-90.80081,0.006691373279318213,-0.0022140927554573863,3.0732594668865203,-89.753685,0.008166268115746788,-0.001456175914790947,3.062445065379143,,,0.95,0.95,0.6352614265593978,0.6007520836586961,0.9105597125146758,0.0,-98.742874,1064.0375145370283
8,1783278639.5458026,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.97405458195135,,4.632867273874581,,6.854279926978052,,1.9735863431124017,,2.8050778014585376,-0.06409689784049988,-0.005418370338702516,0.008051812008488923,1.404352966696024,2654208,5351,1296,81,-80.26491,0.007550057594198733,-0.0010785929363919422,2.496380963921547,-105.06203,0.01655963383964263,-0.0013067845662590115,2.5320543691515924,,,0.95,0.95,0.6872006447788401,0.753210973818681,0.7268296176902757,0.0,-87.23351,1022.2625278258301
9,1783278945.8012636,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.28342513134703,,4.762706993613392,,7.05064086150378,,1.8904581544920802,,2.9013267252594233,-0.04695523530244827,-0.008722709186258726,0.015500966052059084,1.4045538380742073,2981888,5680,1456,91,-62.69767,0.0036760997980309186,-0.0009343586367322132,1.8894405320286751,-89.204475,0.01732071691076271,-0.0014740778555278667,2.064201593399048,,,0.95,0.95,0.8898761427944551,0.7408575056270651,0.9348600256338722,0.0,-83.538605,1069.9564438854145
10,1783279248.1975853,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.206766188610345,,4.914318121998804,,6.992160554043949,,2.040310321841389,,2.671465343446471,0.0070303999818861485,-0.01026512022872339,0.018959753018862102,1.408485371619463,3309568,6004,1616,101,-53.609283,0.00434165659971768,1.963698596227914e-05,1.41900971904397,-81.19377,0.008518452353018801,-0.0016815792259876616,1.5840336702764035,,,0.95,0.95,0.9527916053098554,0.8601432029619147,1.1140297309470313,0.0,-60.255787,1083.6110784278044
11,1783279549.193,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.428937312215567,,4.36300540342927,,6.666705304756761,,1.7141441504936665,,2.406180457212031,-0.0309261754155159,0.00023924425477162004,0.026904044701950625,1.419220320880413,3637248,6329,1776,111,-47.55593,0.004261621156911133,-0.0006271927661146038,0.987857973203063,-57.796234,0.0059043272194685414,-0.00131377049110597,1.1580431915819644,,,0.95,0.95,1.0623623249103316,1.0363217492473358,0.8921810200807577,0.0,-69.017685,1088.6544479337038
12,1783279851.1673045,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.810367682483047,,5.249506309395656,,7.702840912854299,,2.183616891503334,,3.0782842091284692,-0.0605069100856781,-0.0008513404754921794,0.01780369516927749,1.4243483878672123,3964928,6657,1936,121,-52.27047,0.006405735046428163,-0.001144661354192067,0.5720607802271843,-63.915577,0.00856282830645796,-0.00054931111226324,0.6963372118771076,,,0.95,0.95,1.0811857770238888,1.1639344313614728,0.9480191969057714,0.0,-71.9944,1085.125435649748
13,1783280187.7973852,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.273065024055541,,4.99575205653673,,7.370822723838501,,1.9762414938304573,,2.67395548382774,-0.31716588139533997,-0.006272025013458915,0.052456959965638816,1.4393202513456345,4292608,7008,2096,131,-44.642212,0.006280334899201989,0.000582572900748346,0.21645436957478523,-84.820786,0.033195413800422104,0.0001586237776791677,0.4025070421397686,,,0.95,0.95,1.287363429161319,1.3072158293400382,0.8550479844794651,0.0,-64.30322,973.41272177106
14,1783280491.2784715,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.269402760080993,,5.201308643911034,,7.352674861438572,,2.0318208715179935,,2.8659219598630443,-0.15534105896949768,-0.014019080670550466,0.02238167601171881,1.4344743825495243,4620288,7366,2256,141,-31.741302,0.006686393062409479,-2.5993993040174247e-05,0.04976390823721886,-76.76046,0.02487073900992982,0.0004462344804778695,0.10374759361147881,,,0.95,0.95,1.1800010015618025,1.3469094871030995,0.8879017297632301,0.0,-54.384624,1079.737813362225
15,1783280795.4355304,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.287848443025723,,4.66561909718439,,7.175472011324018,,1.9079059275100008,,2.74543705877295,-0.1381217986345291,0.00042011190453195013,0.09738372784340754,1.4376767240464687,4947968,7737,2416,151,-45.59811,0.01142212180129718,0.0003506263179588132,-0.08589713573455811,-98.29298,0.020686930272495373,0.00011315704032313078,-0.1115126870572567,,,0.95,0.95,1.302946818077262,1.4144039872324938,1.4248520873049664,0.0,-61.80197,1077.3383245305752
16,1783281097.5752912,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.440226421691477,,3.9968834165483713,,6.377619968727231,,1.5595648549497128,,2.4093764781719074,-0.18331517279148102,-0.004887770897767041,0.031199489341815934,1.4460245296359062,5275648,8121,2576,161,-79.15539,0.02051047214772552,0.0008145563275320456,-0.2843171425163746,-65.60744,0.021052590827457605,-1.9967133994214237e-05,-0.28657312169671056,,,0.95,0.95,1.3915966275899172,1.4357698724987777,1.2531605784091688,0.0,-67.57184,1084.5310032848072
17,1783281398.9187202,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.444420292507857,,4.956108685582876,,7.11308063659817,,2.1667084149084985,,2.8675034616608173,-0.19797934591770172,-0.0003029320032510441,0.03251506912056357,1.4450256042182446,5603328,8493,2736,171,-54.21978,0.01974306090269238,0.0002843595269951038,-0.40644856095314025,-69.28072,0.019287708430783822,0.00027709172427421437,-0.4216271869838238,,,0.95,0.95,1.367096891543433,1.4340505718525154,0.8100138344510329,0.0,-62.678688,1087.3971747129053
18,1783281709.8701682,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.3460030276328325,,4.643450233153999,,7.3491740262834355,,1.9454072436783463,,2.702638248447329,-0.28788235783576965,-0.01725636119954288,0.14513254526536912,1.465107373893261,5931008,8891,2896,181,-77.23188,0.02335052570560947,0.0013511875484255142,-0.5574709996581078,-70.91472,0.02105137857142836,0.0006267368313274347,-0.5993783310055733,,,0.95,0.95,1.4146132254754882,1.5772634385559787,1.6914728376410122,0.0,-54.589275,1053.7979564712505
19,1783282004.0778224,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.149173040874302,,4.472739251330495,,7.0902351615950465,,1.944535039132461,,2.8089201159600634,-0.4003121852874756,-0.004912656353553757,0.022164565656566992,1.468459963798523,6258688,9267,3056,191,-71.38612,0.019797001598635688,-0.0007455711966031231,-0.7097154028713704,-73.1741,0.018590148753719404,0.00021178480528760701,-0.7470791146159173,,,0.95,0.95,1.3908591149494753,1.5869165959686549,0.7552672374483503,0.0,-83.81682,1113.7711525714412
20,1783282297.2350252,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.950813526287675,,4.474805874284357,,6.958631160669029,,1.6996660677250475,,2.4688730351626873,-0.16217096149921417,-0.015690877142333193,0.017459705704823136,1.4731035195291042,6586368,9647,3216,201,-76.46347,0.024657546606613324,0.0019711525819730014,-0.8871524713933467,-58.286846,0.018279796582646668,0.0005573721588007175,-0.9213387638330459,,,0.95,0.95,1.6083902120189406,1.4420576682987356,0.6627543738505113,0.0,-82.40305,1117.7620815422065
21,1783282592.265624,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.653877809178084,,4.346299947472289,,7.076676158001646,,1.7244461707305163,,2.6156085822731256,-0.3857256770133972,-0.0020693574188044295,0.09537980187451467,1.4732480123639107,6914048,10046,3376,211,-53.769775,0.023327882343437523,0.0018661077338038012,-0.9658443957567215,-82.29983,0.03597957133315503,0.0003066420409595594,-0.988327756524086,,,0.95,0.95,1.5364452172529806,1.558173872433198,0.9094144241147402,0.0,-78.17095,1110.6645245983225
22,1783282894.2548838,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.15390313975513,,4.639167096465826,,7.047899217926897,,1.8013115206267685,,2.7085968293249607,-0.3041270971298218,-0.00046719994861632586,0.042140269695664756,1.4793776161968708,7241728,10431,3536,221,-63.152275,0.019587381405290216,0.0008684515574714169,-0.9896047227084637,-77.55273,0.02268350116792135,0.00047079768919502387,-1.0891907036304473,,,0.95,0.95,1.4971037596357537,1.6242971636771137,1.184571529218816,0.0,-77.30946,1085.0716245139504
23,1783283218.6372488,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.163089929148555,,4.927183483261615,,6.787037615664303,,1.7981512366095558,,2.7099099730839953,-0.2922285199165344,-0.012538267023046501,0.11404305067844689,1.4850264377892017,7569408,10791,3696,231,-42.89921,0.011988330638268962,-0.0001168681526905857,-1.1413452796638013,-58.316093,0.013896008575102314,0.000993776388349943,-1.2028737194836139,,,0.95,0.95,1.5519060424592421,1.7407571860302808,1.4829745639892926,0.0,-68.37475,1010.1659975131265
24,1783283519.3676462,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.239634632249363,,4.609048650600016,,7.107497377321124,,1.8943219286156818,,2.819872927851975,-0.16424524784088135,-0.006626762980886269,0.03504424387938343,1.5131083652377129,7897088,11163,3856,241,-86.77259,0.021636604296509175,0.001914727219264023,-1.2869558095932008,-59.404472,0.011784799679298885,0.000571118644438684,-1.3907694339752197,,,0.95,0.95,1.7215531243192395,1.557682669823599,1.0124225399268356,0.0,-96.6855,1089.6137239417674
25,1783283817.014694,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.54731190064922,,5.028586438085767,,7.685229347553104,,2.1552310425322503,,2.9750849572883453,-0.2762612998485565,-0.0028520566775114276,0.06580536853289232,1.5146094784140587,8224768,11567,4016,251,-85.383095,0.03425191197311506,0.00131195375288371,-1.4992214754223823,-73.357895,0.02524162961053662,0.0012857021007221191,-1.5382443867623805,,,0.95,0.95,1.7315677080278526,1.6807506738806617,0.934407782905143,0.0,-99.086624,1100.9012035018557
26,1783284122.956459,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.209657392464578,,4.226345097646117,,6.942362390458584,,1.7488029893720523,,2.567857397836633,-0.24126625061035156,-0.007528942867793376,0.03212646720930934,1.520856712013483,8552448,11950,4176,261,-63.349712,0.011592023307457566,0.0009670122046372854,-1.5911624290049076,-34.03297,0.009262187451531645,0.0010466148305567913,-1.6634423553943634,,,0.95,0.95,1.7024131825166093,1.6465012890170343,0.5977996864683031,0.0,-67.527596,1071.0535288023896
27,1783284426.7981305,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.433932358166203,,4.633453506976366,,6.977179140783846,,1.938704689615406,,2.6229641577228904,-0.28762781620025635,-0.00019359728321433067,0.034133490815293044,1.519702184945345,8880128,12294,4336,271,-55.929913,0.00785577284550527,0.0012560353701701389,-1.756856668740511,-46.920334,0.008679633289284538,0.000291103232302703,-1.819864708930254,,,0.95,0.95,1.7828240945202076,1.695266212431212,0.8702059565716819,0.0,-60.638367,1078.456445085052
28,1783284746.4352438,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.7843404482118785,,4.200271457433701,,6.921470106146444,,1.7717208166141063,,2.4536594841629267,-0.34460943937301636,-0.0003599340416258201,0.02858590113464743,1.518300335854292,9207808,12637,4496,281,-36.397526,0.00608620178536512,0.0018659776746062563,-1.922633195668459,-28.685934,0.003830521774943918,0.0006006717187119648,-1.9750199399888515,,,0.95,0.95,1.7876708009265634,1.9178501699526478,0.8660790976583652,0.0,-61.47587,1025.162636519923
29,1783285053.619553,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.913252872414887,,4.4519760357216,,6.800632325001061,,1.8572704110410996,,2.6061628644529264,-0.2230612188577652,-0.01949482831696514,0.019866926042595878,1.5236211232841015,9535488,12962,4656,291,-39.30675,0.006409145788347814,0.0010596434469334782,-2.1131670102477074,-28.263256,0.005948837971664034,0.000622066062351223,-2.2041322946548463,,,0.95,0.95,1.5644907701021424,1.8343435266501633,0.6847425645627321,0.0,-37.0551,1066.721187475421
30,1783285355.0138502,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.24108945671469,,4.821389887831174,,7.300427700858563,,1.929329060803866,,2.804691056138836,-0.19633615016937256,-0.027071456192061305,0.027001120790373534,1.5349279418587685,9863168,13323,4816,301,-75.89369,0.010208498834981584,0.001999666469055228,-2.328707757592201,-40.6225,0.006964135999442078,0.0015376464725704864,-2.394419838488102,,,0.95,0.95,2.087319953504919,2.0299225446908684,0.7237159529753435,0.0,-57.04361,1087.2135157653033
31,1783285661.573832,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.124803347047418,,4.6412030309438705,,6.897469867486507,,1.789165981579572,,2.420331221073866,-0.08930329978466034,-0.0157154275875655,0.0500600992818363,1.5424363128840923,10190848,13663,4976,311,-44.435505,0.005379863346752245,0.0022945560049265623,-2.6206638291478157,-34.74826,0.00430241776193725,0.0027117287609144114,-2.5898563459515573,,,0.95,0.95,2.166835881750367,2.183314970939507,0.7945260996805728,0.0,-39.676163,1068.8935716044627
32,1783285969.2351825,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.281019270885736,,4.599051434313878,,7.1000476606132,,1.90431483683642,,2.6551030596601777,-0.07122545689344406,0.00013962485536467284,0.028489525022450835,1.539895173162222,10518528,14000,5136,321,-46.04522,0.009453144572034944,0.0009337986601167358,-2.8191301345825197,-36.477844,0.0041781021471251735,0.0007537650380982086,-2.793302243947983,,,0.95,0.95,1.8607478491015494,2.2795428844596053,0.5585749884860274,0.0,-22.306108,1065.0671800688717
33,1783286290.862476,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.766519557451829,,4.534646662999876,,6.769735015172046,,1.8188907569274306,,2.532019977690652,-0.15068048238754272,-0.006531882150738966,0.027814196510007605,1.5421358682215214,10846208,14345,5296,331,-24.00713,0.004704930465959478,0.0019495983913657255,-2.892874003946781,-22.377201,0.0029459774894348813,1.2812452769139782e-05,-2.979333844780922,,,0.95,0.95,2.259380887092326,2.349134949392318,0.6324921907859387,0.0,-36.55126,1018.8189826805676
34,1783286598.5920367,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.045967695303261,,5.498616606928408,,7.985144290607423,,2.331686475779861,,3.165795763488859,-0.2511689066886902,0.00026713132683653384,0.05992500140564516,1.5496916770935059,11173888,14694,5456,341,-28.50274,0.0053453328087925914,0.0016401915301685222,-3.0698849603533747,-45.46895,0.010980713553726673,0.00030693321605212986,-3.0957132816314696,,,0.95,0.95,2.1774840789059615,1.7822942815149752,0.8289370848884821,0.0,-48.78587,1064.8311034115463
35,1783286883.7255118,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.101168615743518,,4.4170509609393775,,6.934588454823825,,2.037645304109901,,2.642713095061481,-0.2570881247520447,8.93957621883601e-06,0.028863122512120754,1.5654650814831257,11501568,15031,5616,351,-35.660442,0.00465853686837363,0.0015635679330443964,-3.2254184797406196,-13.059324,0.004328936958336272,0.0016296664005494676,-3.1905249655246735,,,0.95,0.95,2.414753843192558,2.430661803951265,0.6792036399761168,0.0,-63.768677,1149.2161592676023
